"","state.abb","state.name","id","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","total_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"4879","WI","Wisconsin",39847,"55065",2020,"lafayette county",16773906,0,2029464,4322656,3336172,0,0,47471189,51263168,16608,0,0,66719
"4880","WI","Wisconsin",39847,"55065",2021,"lafayette county",12785082,0,2486083,4367143,6670544,0,0,49202888,57595369,16608,0,0,66719
"4881","WI","Wisconsin",39847,"55065",2022,"lafayette county",14686980,0,2753595,6041792,8910683,0,75221899,52674859,55729282,16608,0,0,66719
"4882","NM","New Mexico",65782,"35053",2020,"socorro county",17556569,7711572,0,574558,0,0,0,14079523,13939326,16602,8122,0.489424525459476,38817
"4883","NM","New Mexico",65782,"35053",2021,"socorro county",19118676,8351092,0,2258178,0,0,0,12179829,15247790,16602,8122,0.489424525459476,38817
"4884","NM","New Mexico",65782,"35053",2022,"socorro county",18001850,4605217,0,2826392,0,0,48106161,13483667,18383843,16602,8122,0.489424525459476,38817
"4885","AR","Arkansas",110909,"05107",2020,"phillips county",8251520,0,0,8251520,0,0,0,10390735,8387871,16576,8599,0.519012554321584,32419
"4886","AR","Arkansas",110909,"05107",2021,"phillips county",12681907,0,0,12681907,0,0,0,10782705,11090384,16576,8599,0.519012554321584,32419
"4887","AZ","Arizona",31624,"04012",2020,"la paz county",51013001,34137590,101133,3177660,155148,698320,0,30393763,36534994,16555,9368,0.565802983632301,44330
"4888","AZ","Arizona",31624,"04012",2021,"la paz county",52438478,0,36101998,5264663,0,0,0,35285448,39749698,16555,9368,0.565802983632301,44330
"4889","IA","Iowa",33306,"19121",2020,"madison county",7095647,2677502,251338,925940,0,0,0,15307624,18418910,16545,5077,0.306804447667392,82730
"4890","IA","Iowa",33306,"19121",2021,"madison county",16460590,3651114,258874,3427354,0,0,62631963,16306358,22973207,16545,5077,0.306804447667392,82730
"4891","IA","Iowa",33306,"19121",2022,"madison county",13059722,0,280239,4327358,1415554,0,66337213,16205447,19906851,16545,5077,0.306804447667392,82730
"4892","ID","Idaho",171263,"16049",2020,"idaho county",4329928,2771665,0,1005000,0,0,0,16417135,18658979,16542,0,0,51056
"4893","ID","Idaho",171263,"16049",2021,"idaho county",3330633,0,398316,2361359,0,0,22621279,20992796,19261971,16542,0,0,51056
"4894","ID","Idaho",171263,"16049",2022,"idaho county",7304817,4580338,337289,1302627,0,0,26989222,18445102,22813513,16542,0,0,51056
"4895","SC","South Carolina",128016,"45061",2020,"lee county",16504028,11269229,2649499,1084439,0,0,0,14312799,15459955,16530,0,0,39125
"4896","SC","South Carolina",128016,"45061",2021,"lee county",17394010,12042296,2696207,947015,0,0,0,14243903,16353509,16530,0,0,39125
"4897","ND","North Dakota",81820,"38077",2020,"richland county",20503353,18783007,478767,469393,0,0,0,20385242,19958313,16528,7904,0.478189848145683,65184
"4898","ND","North Dakota",81820,"38077",2021,"richland county",10324021,5928932,315901,2062862,0,0,0,21836780,25973913,16528,7904,0.478189848145683,65184
"4899","WI","Wisconsin",39826,"55013",2020,"burnett county",6579167,0,132082,1368399,0,0,0,22379237,26305733,16526,0,0,56874
"4900","IA","Iowa",64867,"19047",2020,"crawford county",6473508,3918218,0,1104941,0,0,0,19584205,19140398,16526,8142,0.492708018154312,58874
"4901","IA","Iowa",64867,"19047",2021,"crawford county",10601439,4914322,0,4395692,0,0,0,19211963,20794091,16526,8142,0.492708018154312,58874
"4902","WI","Wisconsin",39826,"55013",2021,"burnett county",38219065,0,112313,3326261,3187105,0,0,21446935,25584974,16526,0,0,56874
"4903","IA","Iowa",64867,"19047",2022,"crawford county",4278392,0,0,3199131,971490,0,75938000,15499218,25444695,16526,8142,0.492708018154312,58874
"4904","WI","Wisconsin",39826,"55013",2022,"burnett county",39166928,NA,96391,7190556,4109263,NA,116728985,23769731,27547556,16526,0,0,56874
"4905","AR","Arkansas",91948,"05087",2022,"madison county",1127893,5763175,0,1127893,0,0,9709645,15200024,16404106,16521,0,0,49691
"4906","IN","Indiana",112504,"18045",2022,"fountain county",0,0,0,0,0,0,0,58940313,62181090,16474,0,0,55195
"4907","MO","Missouri",97979,"29143",2020,"new madrid county",0,0,0,0,0,0,0,12107436,12879378,16435,2066,0.125714981136668,39778
"4908","MO","Missouri",97979,"29143",2021,"new madrid county",0,0,0,0,0,0,0,12190414,13962169,16435,2066,0.125714981136668,39778
"4909","PA","Pennsylvania",42727,"42105",2020,"potter county",6593596,1566420,0,1336752,0,0,0,17258923,19967282,16401,0,0,51348
"4910","PA","Pennsylvania",42727,"42105",2021,"potter county",7119756,620649,0,2965376,0,0,0,18254442,18867694,16401,0,0,51348
"4911","CO","Colorado",31950,"08003",2020,"alamosa county",26745188,0,0,3535766,0,0,0,37852855,43625711,16381,10965,0.669577430385931,51009
"4912","IA","Iowa",113330,"19041",2020,"clay county",10502849,2915945,413000,438313,0,0,0,16825977,25144567,16381,10967,0.66937255859375,60162
"4913","IA","Iowa",113330,"19041",2021,"clay county",20689845,3830544,453000,420150,0,0,0,26322054,31769726,16381,10967,0.66937255859375,60162
"4914","CO","Colorado",31950,"08003",2021,"alamosa county",25021154,0,0,3315762,0,0,0,41784468,47201612,16381,10965,0.669577430385931,51009
"4915","CO","Colorado",31950,"08003",2022,"alamosa county",23154756,0,0,2354841,0,0,98788692,44228098,50871317,16381,10965,0.669577430385931,51009
"4916","IA","Iowa",113330,"19041",2022,"clay county",19402718,0,643000,3417388,1392826,0,102831572,16971624,19624001,16381,10967,0.66937255859375,60162
"4917","MS","Mississippi",119273,"28061",2020,"jasper county",21688519,13551186,0,1877034,0,0,52013923,18500250,19633224,16370,0,0,43527
"4918","KS","Kansas",114234,"20005",2020,"atchison county",0,7892408,0,0,0,0,0,24473865,24648460,16341,10907,0.667176413016883,57445
"4919","KS","Kansas",114234,"20005",2021,"atchison county",0,5712743,0,0,0,0,0,22571695,23821994,16341,10907,0.667176413016883,57445
"4920","AL","Alabama",1266505,"01057",2020,"fayette county",1510822,523452,0,938569,0,0,0,7689982,9262201,16326,0,0,46122
"4921","AL","Alabama",1266505,"01057",2021,"fayette county",3072196,749231,0,2186214,0,0,0,8628672,9803233,16326,0,0,46122
"4922","MT","Montana",98015,"30041",2020,"hill county",8261887,4860746,1335972,706265,0,0,0,13563555,13966958,16304,9826,0.602489423017965,54377
"4923","MT","Montana",98015,"30041",2021,"hill county",11578930,6484250,1462419,2377256,0,0,0,13987359,16016322,16304,9826,0.602489423017965,54377
"4924","GA","Georgia",92025,"13027",2020,"brooks county",2297035,906746,0,437667,0,0,0,12741817,15761839,16299,0,0,40936
"4925","GA","Georgia",92025,"13027",2021,"brooks county",3840655,739231,0,2416389,0,0,0,13922447,17357907,16299,0,0,40936
"4926","GA","Georgia",92025,"13027",2022,"brooks county",4138125,0,0,3302390,0,0,43949972,15874930,17069930,16299,0,0,40936
"4927","KY","Kentucky",349118,"21127",2020,"lawrence county",0,0,0,0,0,0,0,9266300,9570585,16293,3907,0.239796231510465,42750
"4928","KY","Kentucky",349118,"21127",2021,"lawrence county",0,0,0,0,0,0,0,21735066,22234287,16293,3907,0.239796231510465,42750
"4929","KY","Kentucky",349118,"21127",2022,"lawrence county",0,0,0,140398,0,0,0,11674451,12100659,16293,3907,0.239796231510465,42750
"4930","GA","Georgia",70801,"13083",2020,"dade county",2247661,0,0,443621,0,0,0,13154857,13504144,16246,880,0.0541505138145345,64054
"4931","GA","Georgia",70801,"13083",2021,"dade county",3765050,0,0,2399059,0,0,0,14221446,15546379,16246,880,0.0541505138145345,64054
"4932","GA","Georgia",70801,"13083",2022,"dade county",5637964,0,0,3377897,0,0,29597170,15244598,17744533,16246,880,0.0541505138145345,64054
"4933","TN","Tennessee",197530,"47181",2020,"wayne county",19875417,0,0,70445,2039396,0,0,12628162,15555152,16232,0,0,47563
"4934","TN","Tennessee",197530,"47181",2021,"wayne county",19313207,0,0,1711853,1655280,0,0,12596798,17970488,16232,0,0,47563
"4935","TN","Tennessee",197530,"47181",2022,"wayne county",18645082,0,0,3417631,4186531,0,59041034,12301888,18368577,16232,0,0,47563
"4936","AR","Arkansas",110902,"05075",2020,"lawrence county",870585,4309470,0,870585,0,0,0,7664267,8913208,16216,6540,0.403305377405032,44661
"4937","AR","Arkansas",110902,"05075",2021,"lawrence county",1308545,1044325,0,1308545,0,0,0,8815995,10457764,16216,6540,0.403305377405032,44661
"4938","WI","Wisconsin",39823,"55007",2020,"bayfield county",7356141,0,0,3694290,0,0,0,29701392,31476331,16213,0,0,63136
"4939","WI","Wisconsin",39823,"55007",2021,"bayfield county",7696794,0,0,2872689,0,0,0,27352352,30238594,16213,0,0,63136
"4940","WI","Wisconsin",39823,"55007",2022,"bayfield county",9453160,0,0,6597166,4827259,0,107021820,32040547,40943238,16213,0,0,63136
"4941","IL","Illinois",74399,"17191",2020,"wayne county",8920,1270054,0,8920,0,0,0,10482908,12535661,16173,4766,0.294579393040361,51669
"4942","IL","Illinois",74399,"17191",2021,"wayne county",100832,0,0,8832,0,0,0,11695119,15901242,16173,4766,0.294579393040361,51669
"4943","IL","Illinois",74399,"17191",2022,"wayne county",8635,0,0,8635,0,0,22567996,12798219,16614508,16173,4766,0.294579393040361,51669
"4944","GA","Georgia",111297,"13183",2021,"long county",5701306,0,0,2602169,0,0,0,13317398,15650714,16158,3195,0.197612568035626,55601
"4945","GA","Georgia",111297,"13183",2022,"long county",4240692,0,0,1395543,0,0,19376339,17981003,17765654,16158,3195,0.197612568035626,55601
"4946","IN","Indiana",112517,"18121",2020,"parke county",0,0,0,0,0,0,0,47789661,48595953,16154,101,0.00625154741272592,55683
"4947","FL","Florida",196485,"12125",2020,"union county",13192258,11157105,121222,1003408,0,0,0,13402238,14227402,16138,0,0,48667
"4948","FL","Florida",196485,"12125",2021,"union county",7204229,3153192,139404,3015571,0,0,0,16372327,12774680,16138,0,0,48667
"4949","FL","Florida",196485,"12125",2022,"union county",11525356,9037713,134650,1685670,0,0,27217382,9905002,16303243,16138,0,0,48667
"4950","VA","Virginia",230212,"51011",2020,"appomattox county",25550929,5145132,916644,1909449,0,0,0,22929624,25376187,16117,0,0,58860
"4951","VA","Virginia",230212,"51011",2021,"appomattox county",24079166,5668988,911127,2213538,0,0,0,25311182,29335280,16117,0,0,58860
"4952","VA","Virginia",230212,"51011",2022,"appomattox county",30837234,2907041,621384,4272795,0,0,65504675,23233335,27659363,16117,0,0,58860
"4953","WI","Wisconsin",39830,"55023",2020,"crawford county",7253223,0,1202711,1012713,1618860,0,0,22984627,24516670,16115,5961,0.369949730031651,57130
"4954","WI","Wisconsin",39830,"55023",2021,"crawford county",7774548,0,1433317,2058102,3183012,0,0,23039275,25388987,16115,5961,0.369949730031651,57130
"4955","WI","Wisconsin",39830,"55023",2022,"crawford county",8145058,0,1706494,2126823,4216490,0,76336550,26361496,29283279,16115,5961,0.369949730031651,57130
"4956","CA","California",31730,"06105",2020,"trinity county",125303497,59729007,50543082,4464388,0,0,0,69785368,72663330,16112,0,0,45508
"4957","CA","California",31730,"06105",2021,"trinity county",129050923,61708608,44702574,11415771,0,0,0,63084558,77536349,16112,0,0,45508
"4958","CA","California",31730,"06105",2022,"trinity county",111385420,47433028,39362910,11576465,0,0,159714809,76729872,71942216,16112,0,0,45508
"4959","KY","Kentucky",169922,"21203",2020,"rockcastle county",0,0,0,0,0,0,0,13816602,14331109,16042,0,0,43378
"4960","WI","Wisconsin",39821,"55003",2020,"ashland county",8374995,0,1495214,3003934,1701756,0,0,23691971,23859203,16033,7225,0.450801772009734,54799
"4961","WI","Wisconsin",39821,"55003",2021,"ashland county",9705598,0,1583739,3952227,3367396,0,0,25458093,27754381,16033,7225,0.450801772009734,54799
"4962","WI","Wisconsin",39821,"55003",2022,"ashland county",12394268,0,1920391,5897550,4415568,0,50758410,28339388,30079692,16033,7225,0.450801772009734,54799
"4963","MN","Minnesota",149469,"27065",2020,"kanabec county",19929353,9337466,584502,1948497,0,0,0,28928312,33577065,16027,0,0,57937
"4964","MN","Minnesota",149469,"27065",2021,"kanabec county",78659922,6192839,637064,3789965,126890,0,0,27591799,39395806,16027,0,0,57937
"4965","MN","Minnesota",149469,"27065",2022,"kanabec county",88316924,17875432,674598,3963885,0,0,176602873,32486701,36004448,16027,0,0,57937
"4966","KY","Kentucky",115738,"21045",2020,"casey county",0,0,0,0,0,0,0,11197271,11168817,15946,0,0,38320
"4967","KY","Kentucky",115738,"21045",2021,"casey county",0,0,0,0,0,0,0,9886955,12172820,15946,0,0,38320
"4968","NE","Nebraska",109389,"31131",2020,"otoe county",0,0,0,0,0,0,0,14159963,14137005,15907,7020,0.441176470588235,67595
"4969","NE","Nebraska",109389,"31131",2021,"otoe county",0,0,0,0,0,0,0,17765975,21887872,15907,7020,0.441176470588235,67595
"4970","NE","Nebraska",109389,"31131",2022,"otoe county",0,0,0,0,0,0,12875130,16695896,19341455,15907,7020,0.441176470588235,67595
"4971","KS","Kansas",114287,"20133",2020,"neosho county",0,0,0,0,0,0,0,18947218,18783184,15902,8710,0.547660965794769,51056
"4972","TN","Tennessee",197410,"47005",2020,"benton county",22571287,0,42747,4169619,1281559,0,0,37839654,41330006,15863,0,0,45165
"4973","TN","Tennessee",197410,"47005",2021,"benton county",22750694,0,49542,4395068,1115751,0,0,38610302,40722365,15863,0,0,45165
"4974","TN","Tennessee",197410,"47005",2022,"benton county",23497612,1489037,849443,6171857,3301037,0,83352414,37994022,42443957,15863,0,0,45165
"4975","VA","Virginia",401035,"51025",2020,"brunswick county",23859822,4147418,1289201,2394991,0,0,0,27682560,28706584,15850,0,0,47401
"4976","VA","Virginia",401035,"51025",2021,"brunswick county",21844283,5047984,1339924,914492,0,0,0,30627722,31806627,15850,0,0,47401
"4977","VA","Virginia",401035,"51025",2022,"brunswick county",78700780,2592557,1205074,3068293,0,0,107608220,32761078,34610082,15850,0,0,47401
"4978","AR","Arkansas",103929,"05133",2020,"sevier county",780474,3999804,0,780474,0,0,0,10866318,36491443,15844,5894,0.372119451985605,46651
"4979","AR","Arkansas",103929,"05133",2021,"sevier county",581917,1092746,0,581917,0,0,0,20003806,14371207,15844,5894,0.372119451985605,46651
"4980","TN","Tennessee",197513,"47153",2020,"sequatchie county",3679193,0,95116,54077,479633,0,0,9705875,10175718,15829,0,0,55099
"4981","TN","Tennessee",197513,"47153",2021,"sequatchie county",3469449,0,110754,77695,365057,0,0,10870611,12149192,15829,0,0,55099
"4982","TN","Tennessee",197513,"47153",2022,"sequatchie county",4661120,0,90611,1545509,1505213,0,23915719,11710943,11725110,15829,0,0,55099
"4983","IL","Illinois",1266615,"17159",2020,"richland county",262,325736,0,262,21525717,0,0,7236124,7443606,15800,8642,0.546512363245431,56852
"4984","IL","Illinois",1266615,"17159",2021,"richland county",180302,179405,0,1136,25309460,0,13875254,8181321,10186719,15800,8642,0.546512363245431,56852
"4985","IL","Illinois",1266615,"17159",2022,"richland county",151801,0,0,340,30934916,0,16025669,8861830,11040746,15800,8642,0.546512363245431,56852
"4986","AR","Arkansas",110916,"05141",2020,"van buren county",0,0,0,0,0,0,0,0,0,15797,0,0,39629
"4987","KS","Kansas",114290,"20139",2020,"osage county",0,4350587,0,0,0,0,0,17933249,18696139,15770,0,0,63166
"4988","TX","Texas",88353,"48289",2020,"leon county",2379421,0,438867,1208465,3219054,0,0,14856812,13560589,15717,0,0,51582
"4989","CO","Colorado",31968,"08049",2020,"grand county",15952798,0,0,5349787,0,0,0,39554139,45307960,15717,4979,0.316790736145575,78779
"4990","CO","Colorado",31968,"08049",2021,"grand county",18679388,0,0,7982303,0,0,0,43454654,54749140,15717,4979,0.316790736145575,78779
"4991","TX","Texas",88353,"48289",2021,"leon county",4448249,0,493976,2918700,2768160,0,0,14358280,14537526,15717,0,0,51582
"4992","CO","Colorado",31968,"08049",2022,"grand county",16488621,0,0,7729325,0,0,134563589,50200378,61975053,15717,4979,0.316790736145575,78779
"4993","TX","Texas",88353,"48289",2022,"leon county",9141758,0,518023,4763365,6386688,0,35216034,14570714,14488160,15717,0,0,51582
"4994","GA","Georgia",96485,"13163",2020,"jefferson county",3614947,0,0,1105086,0,0,0,18086601,21438391,15714,0,0,42461
"4995","GA","Georgia",96485,"13163",2021,"jefferson county",4537730,0,0,2242758,0,0,0,19057123,22356559,15714,0,0,42461
"4996","IL","Illinois",211182,"17015",2020,"carroll county",1385115,629048,0,522365,0,0,0,7776986,9794465,15705,0,0,54450
"4997","IL","Illinois",211182,"17015",2021,"carroll county",771446,0,0,547064,533329,0,0,11430855,14356268,15705,0,0,54450
"4998","IL","Illinois",211182,"17015",2022,"carroll county",1221733,0,0,907945,3586359,0,35795607,11329102,19587010,15705,0,0,54450
"4999","MN","Minnesota",34707,"27001",2020,"aitkin county",25216981,10131555,756582,2538670,0,0,0,32264261,38274583,15703,0,0,56471
"5000","MN","Minnesota",34707,"27001",2021,"aitkin county",22458820,6882404,754196,3536291,102840,0,0,33366338,38653006,15703,0,0,56471
"5001","MN","Minnesota",34707,"27001",2022,"aitkin county",32542984,18547729,860668,2342404,0,0,167971470,38459860,42632233,15703,0,0,56471
"5002","IL","Illinois",64813,"17131",2021,"mercer county",7831299,0,702433,2005297,8315622,0,0,10382135,16195671,15694,0,0,64731
"5003","IL","Illinois",64813,"17131",2022,"mercer county",8698898,0,598053,3715557,15162767,0,52877528,10330286,18124514,15694,0,0,64731
"5004","IA","Iowa",113346,"19101",2020,"jefferson county",14494624,2400739,1009046,2429315,0,0,0,14584351,16770085,15665,9211,0.588073804507438,52763
"5005","IA","Iowa",113346,"19101",2021,"jefferson county",12531743,3213226,1126281,226981,0,0,0,14583493,14739240,15665,9211,0.588073804507438,52763
"5006","IA","Iowa",113346,"19101",2022,"jefferson county",9612674,0,698078,1698466,1490105,0,42703228,15011602,15604156,15665,9211,0.588073804507438,52763
"5007","MO","Missouri",45040,"29155",2020,"pemiscot county",0,0,0,0,0,0,0,10384792,10576248,15661,5319,0.339633484451823,36828
"5008","VA","Virginia",230394,"51135",2020,"nottoway county",8995492,0,1027423,1444288,1966255,0,0,15753568,16856142,15642,0,0,46442
"5009","VA","Virginia",230394,"51135",2021,"nottoway county",8734342,0,1087579,1361719,1231388,0,0,18110846,18510847,15642,0,0,46442
